time,Target_values,Target_predictions
2022-08-24 23:00:00,428.35203000000007,441.1329905
2022-08-25 00:00:00,402.19073999999995,441.1329905
2022-08-25 01:00:00,383.50046,441.1329905
2022-08-25 02:00:00,374.74451,441.1329905
2022-08-25 03:00:00,365.88777,441.1329905
2022-08-25 04:00:00,372.58348,441.1329905
2022-08-25 05:00:00,386.96592,441.1329905
2022-08-25 06:00:00,398.15977,441.1329905
2022-08-25 07:00:00,450.89839,441.1329905
2022-08-25 08:00:00,504.22188,441.1329905
2022-08-25 09:00:00,540.11993,441.1329905
2022-08-25 10:00:00,570.47278,441.1329905
2022-08-25 11:00:00,595.91663,441.1329905
2022-08-25 12:00:00,597.27759,441.1329905
2022-08-25 13:00:00,585.03213,441.1329905
2022-08-25 14:00:00,599.48115,441.1329905
2022-08-25 15:00:00,610.1384109999999,441.1329905
2022-08-25 16:00:00,591.87162,441.1329905
2022-08-25 17:00:00,556.37528,441.1329905
2022-08-25 18:00:00,558.57394,441.1329905
2022-08-25 19:00:00,568.59174,441.1329905
2022-08-25 20:00:00,541.66716,441.1329905
2022-08-25 21:00:00,512.46095,441.1329905
2022-08-25 22:00:00,466.91267,441.1329905
2022-08-25 23:00:00,430.40195,441.1329905
2022-08-26 00:00:00,406.59212,441.1329905
2022-08-26 01:00:00,389.37427,441.1329905
2022-08-26 02:00:00,374.40136,441.1329905
2022-08-26 03:00:00,370.6254,441.1329905
2022-08-26 04:00:00,376.20523999999995,441.1329905
2022-08-26 05:00:00,392.3073800000001,441.1329905
2022-08-26 06:00:00,404.84558,441.1329905
2022-08-26 07:00:00,458.42841,441.1329905
2022-08-26 08:00:00,516.24288,441.1329905
2022-08-26 09:00:00,543.8537,441.1329905
2022-08-26 10:00:00,584.28528,441.1329905
2022-08-26 11:00:00,602.14594,441.1329905
2022-08-26 12:00:00,601.4562,441.1329905
2022-08-26 13:00:00,597.77726,441.1329905
2022-08-26 14:00:00,610.1384109999999,441.1329905
2022-08-26 15:00:00,610.1384109999999,441.1329905
2022-08-26 16:00:00,602.64534,441.1329905
2022-08-26 17:00:00,558.29612,441.1329905
2022-08-26 18:00:00,558.46135,441.1329905
2022-08-26 19:00:00,562.95749,441.1329905
2022-08-26 20:00:00,540.49531,441.1329905
2022-08-26 21:00:00,509.75056,441.1329905
2022-08-26 22:00:00,470.58724,441.1329905
2022-08-26 23:00:00,434.9556600000001,441.1329905
2022-08-27 00:00:00,409.55678,441.1329905
2022-08-27 01:00:00,389.74129,441.1329905
2022-08-27 02:00:00,379.06294,441.1329905
2022-08-27 03:00:00,372.59604,441.1329905
2022-08-27 04:00:00,371.14988,441.1329905
2022-08-27 05:00:00,376.75949,441.1329905
2022-08-27 06:00:00,380.4965,441.1329905
2022-08-27 07:00:00,426.58894000000004,441.1329905
2022-08-27 08:00:00,469.27729,441.1329905
2022-08-27 09:00:00,504.27969,441.1329905
2022-08-27 10:00:00,535.11753,441.1329905
2022-08-27 11:00:00,547.54958,441.1329905
2022-08-27 12:00:00,551.06632,441.1329905
2022-08-27 13:00:00,540.03865,441.1329905
2022-08-27 14:00:00,521.05827,441.1329905
2022-08-27 15:00:00,522.8762,441.1329905
2022-08-27 16:00:00,516.82365,441.1329905
2022-08-27 17:00:00,501.74806,441.1329905
2022-08-27 18:00:00,524.79698,441.1329905
2022-08-27 19:00:00,526.66815,441.1329905
2022-08-27 20:00:00,506.09179,441.1329905
2022-08-27 21:00:00,472.15008,441.1329905
2022-08-27 22:00:00,438.90848,441.1329905
2022-08-27 23:00:00,411.66906,441.1329905
2022-08-28 00:00:00,385.5863,441.1329905
2022-08-28 01:00:00,362.79042,441.1329905
2022-08-28 02:00:00,351.98423999999994,441.1329905
2022-08-28 03:00:00,341.76256,441.1329905
2022-08-28 04:00:00,341.30104,441.1329905
2022-08-28 05:00:00,335.57977,441.1329905
2022-08-28 06:00:00,321.86605,441.1329905
2022-08-28 07:00:00,340.78497,441.1329905
2022-08-28 08:00:00,364.32057,441.1329905
2022-08-28 09:00:00,391.78168,441.1329905
2022-08-28 10:00:00,419.83637,441.1329905
2022-08-28 11:00:00,430.722,441.1329905
2022-08-28 12:00:00,440.91853999999995,441.1329905
2022-08-28 13:00:00,436.14165999999994,441.1329905
2022-08-28 14:00:00,430.61757000000006,441.1329905
2022-08-28 15:00:00,420.01226,441.1329905
2022-08-28 16:00:00,419.23660000000007,441.1329905
2022-08-28 17:00:00,415.79843,441.1329905
2022-08-28 18:00:00,454.47594,441.1329905
2022-08-28 19:00:00,468.69196,441.1329905
2022-08-28 20:00:00,460.78746,441.1329905
2022-08-28 21:00:00,436.9597,441.1329905
2022-08-28 22:00:00,422.09136,441.1329905
2022-08-28 23:00:00,394.03745,441.1329905
2022-08-29 00:00:00,370.38969,441.1329905
2022-08-29 01:00:00,357.21741,441.1329905
2022-08-29 02:00:00,342.93876,441.1329905
2022-08-29 03:00:00,343.7239,441.1329905
2022-08-29 04:00:00,349.11364,441.1329905
2022-08-29 05:00:00,368.1481,441.1329905
2022-08-29 06:00:00,389.54743,441.1329905
2022-08-29 07:00:00,436.87944,441.1329905
2022-08-29 08:00:00,490.51145,441.1329905
2022-08-29 09:00:00,519.53215,441.1329905
2022-08-29 10:00:00,550.80577,441.1329905
2022-08-29 11:00:00,571.40936,441.1329905
2022-08-29 12:00:00,575.49109,441.1329905
2022-08-29 13:00:00,577.60572,441.1329905
2022-08-29 14:00:00,596.04703,441.1329905
2022-08-29 15:00:00,591.7021,441.1329905
2022-08-29 16:00:00,578.65841,441.1329905
2022-08-29 17:00:00,540.56663,441.1329905
2022-08-29 18:00:00,546.82825,441.1329905
2022-08-29 19:00:00,553.02753,441.1329905
2022-08-29 20:00:00,538.38408,441.1329905
2022-08-29 21:00:00,497.14089,441.1329905
2022-08-29 22:00:00,453.08038000000005,441.1329905
2022-08-29 23:00:00,414.83057,441.1329905
2022-08-30 00:00:00,387.55136,441.1329905
2022-08-30 01:00:00,370.71116,441.1329905
2022-08-30 02:00:00,361.73161,441.1329905
2022-08-30 03:00:00,360.0676,441.1329905
2022-08-30 04:00:00,363.89191999999997,441.1329905
2022-08-30 05:00:00,383.21511,441.1329905
2022-08-30 06:00:00,410.48552,441.1329905
2022-08-30 07:00:00,450.1593199999999,441.1329905
2022-08-30 08:00:00,515.88087,441.1329905
2022-08-30 09:00:00,552.2776,441.1329905
2022-08-30 10:00:00,584.51543,441.1329905
2022-08-30 11:00:00,610.1384109999999,441.1329905
2022-08-30 12:00:00,610.1384109999999,441.1329905
2022-08-30 13:00:00,607.47377,441.1329905
2022-08-30 14:00:00,610.1384109999999,441.1329905
2022-08-30 15:00:00,610.1384109999999,441.1329905
2022-08-30 16:00:00,610.1384109999999,441.1329905
2022-08-30 17:00:00,575.85141,441.1329905
2022-08-30 18:00:00,566.00647,441.1329905
2022-08-30 19:00:00,571.77516,441.1329905
2022-08-30 20:00:00,550.42159,441.1329905
2022-08-30 21:00:00,516.75678,441.1329905
2022-08-30 22:00:00,468.86708,441.1329905
2022-08-30 23:00:00,427.50499,441.1329905
2022-08-31 00:00:00,393.60018,441.1329905
2022-08-31 01:00:00,383.67435,441.1329905
2022-08-31 02:00:00,374.6573,441.1329905
2022-08-31 03:00:00,363.5581,441.1329905
2022-08-31 04:00:00,371.49144,441.1329905
2022-08-31 05:00:00,389.35734,441.1329905
2022-08-31 06:00:00,408.65411,441.1329905
2022-08-31 07:00:00,451.38496,441.1329905
2022-08-31 08:00:00,511.81694999999996,441.1329905
2022-08-31 09:00:00,552.1987,441.1329905
2022-08-31 10:00:00,589.38701,441.1329905
2022-08-31 11:00:00,610.1384109999999,441.1329905
2022-08-31 12:00:00,608.41979,441.1329905
2022-08-31 13:00:00,599.81826,441.1329905
2022-08-31 14:00:00,608.20904,441.1329905
2022-08-31 15:00:00,610.1384109999999,441.1329905
2022-08-31 16:00:00,597.01039,441.1329905
2022-08-31 17:00:00,551.02234,441.1329905
2022-08-31 18:00:00,550.69733,441.1329905
2022-08-31 19:00:00,552.02777,441.1329905
2022-08-31 20:00:00,536.23744,441.1329905
2022-08-31 21:00:00,503.91306,441.1329905
2022-08-31 22:00:00,454.63738,441.1329905
2022-08-31 23:00:00,417.44083,441.1329905
2022-09-01 00:00:00,337.29938,441.1329905
2022-09-01 01:00:00,317.42394,441.1329905
2022-09-01 02:00:00,303.72307,441.1329905
2022-09-01 03:00:00,295.05731,441.1329905
2022-09-01 04:00:00,291.6641,441.1329905
2022-09-01 05:00:00,289.17314,441.1329905
2022-09-01 06:00:00,273.17662,441.1329905
2022-09-01 07:00:00,287.66319,441.1329905
2022-09-01 08:00:00,312.65195,441.1329905
2022-09-01 09:00:00,337.28885999999994,441.1329905
2022-09-01 10:00:00,358.9223,441.1329905
2022-09-01 11:00:00,378.43021,441.1329905
2022-09-01 12:00:00,393.17889,441.1329905
2022-09-01 13:00:00,395.8238,441.1329905
2022-09-01 14:00:00,388.47999,441.1329905
2022-09-01 15:00:00,382.63023,441.1329905
2022-09-01 16:00:00,382.22602,441.1329905
2022-09-01 17:00:00,378.08155,441.1329905
2022-09-01 18:00:00,411.30107,441.1329905
2022-09-01 19:00:00,427.07496,441.1329905
2022-09-01 20:00:00,418.16388,441.1329905
2022-09-01 21:00:00,400.93262999999996,441.1329905
2022-09-01 22:00:00,379.61189,441.1329905
2022-09-01 23:00:00,356.17742,441.1329905
2022-09-02 00:00:00,366.92226,441.1329905
2022-09-02 01:00:00,361.83524,441.1329905
2022-09-02 02:00:00,363.6096,441.1329905
2022-09-02 03:00:00,362.47005,441.1329905
2022-09-02 04:00:00,369.69046999999995,441.1329905
2022-09-02 05:00:00,395.53855,441.1329905
2022-09-02 06:00:00,409.71626,441.1329905
2022-09-02 07:00:00,444.20198,441.1329905
2022-09-02 08:00:00,495.14804,441.1329905
2022-09-02 09:00:00,524.13469,441.1329905
2022-09-02 10:00:00,555.65818,441.1329905
2022-09-02 11:00:00,576.34227,441.1329905
2022-09-02 12:00:00,578.11278,441.1329905
2022-09-02 13:00:00,584.7369,441.1329905
2022-09-02 14:00:00,591.76103,441.1329905
2022-09-02 15:00:00,589.15432,441.1329905
2022-09-02 16:00:00,569.16191,441.1329905
2022-09-02 17:00:00,541.09375,441.1329905
2022-09-02 18:00:00,543.36475,441.1329905
2022-09-02 19:00:00,560.02534,441.1329905
2022-09-02 20:00:00,541.46732,441.1329905
2022-09-02 21:00:00,507.90064,441.1329905
2022-09-02 22:00:00,460.28365,441.1329905
2022-09-02 23:00:00,420.45151,441.1329905
2022-09-03 00:00:00,387.70921,441.1329905
2022-09-03 01:00:00,366.23148,441.1329905
2022-09-03 02:00:00,367.23582,441.1329905
2022-09-03 03:00:00,361.89359,441.1329905
2022-09-03 04:00:00,369.40595,441.1329905
2022-09-03 05:00:00,390.33328,441.1329905
2022-09-03 06:00:00,411.74135,441.1329905
2022-09-03 07:00:00,452.55474,441.1329905
2022-09-03 08:00:00,501.86993,441.1329905
2022-09-03 09:00:00,530.59873,441.1329905
2022-09-03 10:00:00,566.97769,441.1329905
2022-09-03 11:00:00,588.34852,441.1329905
2022-09-03 12:00:00,589.55872,441.1329905
2022-09-03 13:00:00,591.91242,441.1329905
2022-09-03 14:00:00,603.16558,441.1329905
2022-09-03 15:00:00,603.44094,441.1329905
2022-09-03 16:00:00,596.07804,441.1329905
2022-09-03 17:00:00,564.73268,441.1329905
2022-09-03 18:00:00,561.23832,441.1329905
2022-09-03 19:00:00,573.85932,441.1329905
2022-09-03 20:00:00,548.57743,441.1329905
2022-09-03 21:00:00,512.61561,441.1329905
2022-09-03 22:00:00,468.1657400000001,441.1329905
2022-09-03 23:00:00,422.88171,441.1329905
2022-09-04 00:00:00,416.57262,441.1329905
2022-09-04 01:00:00,398.25419,441.1329905
2022-09-04 02:00:00,386.76792,441.1329905
2022-09-04 03:00:00,369.78095,441.1329905
2022-09-04 04:00:00,361.63572999999997,441.1329905
2022-09-04 05:00:00,363.48732,441.1329905
2022-09-04 06:00:00,370.13181,441.1329905
2022-09-04 07:00:00,408.8513,441.1329905
2022-09-04 08:00:00,454.7127,441.1329905
2022-09-04 09:00:00,491.13292,441.1329905
2022-09-04 10:00:00,520.63722,441.1329905
2022-09-04 11:00:00,535.57009,441.1329905
2022-09-04 12:00:00,534.76404,441.1329905
2022-09-04 13:00:00,522.82324,441.1329905
2022-09-04 14:00:00,514.89416,441.1329905
2022-09-04 15:00:00,508.79034000000007,441.1329905
2022-09-04 16:00:00,499.99568999999997,441.1329905
2022-09-04 17:00:00,488.99347,441.1329905
2022-09-04 18:00:00,517.05053,441.1329905
2022-09-04 19:00:00,520.4944,441.1329905
2022-09-04 20:00:00,498.7127,441.1329905
2022-09-04 21:00:00,463.33991000000003,441.1329905
2022-09-04 22:00:00,430.40038,441.1329905
2022-09-04 23:00:00,399.68727999999993,441.1329905
2022-09-05 00:00:00,385.27963,441.1329905
2022-09-05 01:00:00,368.34192,441.1329905
2022-09-05 02:00:00,357.65343,441.1329905
2022-09-05 03:00:00,341.32817,441.1329905
2022-09-05 04:00:00,346.07676,441.1329905
2022-09-05 05:00:00,361.89722,441.1329905
2022-09-05 06:00:00,385.58667,441.1329905
2022-09-05 07:00:00,443.39499,441.1329905
2022-09-05 08:00:00,501.48589,441.1329905
2022-09-05 09:00:00,538.46956,441.1329905
2022-09-05 10:00:00,572.83237,441.1329905
2022-09-05 11:00:00,595.4297,441.1329905
2022-09-05 12:00:00,590.22191,441.1329905
2022-09-05 13:00:00,583.0528,441.1329905
2022-09-05 14:00:00,584.00036,441.1329905
2022-09-05 15:00:00,589.48793,441.1329905
2022-09-05 16:00:00,574.15268,441.1329905
2022-09-05 17:00:00,531.10177,441.1329905
2022-09-05 18:00:00,541.13518,441.1329905
2022-09-05 19:00:00,538.44337,441.1329905
2022-09-05 20:00:00,516.34866,441.1329905
2022-09-05 21:00:00,479.68727999999993,441.1329905
2022-09-05 22:00:00,436.74858,441.1329905
2022-09-05 23:00:00,398.90875,441.1329905
2022-09-06 00:00:00,377.69174,441.1329905
2022-09-06 01:00:00,359.73375,441.1329905
2022-09-06 02:00:00,352.82841,441.1329905
2022-09-06 03:00:00,348.59355,441.1329905
2022-09-06 04:00:00,354.22764,441.1329905
2022-09-06 05:00:00,380.98544,441.1329905
2022-09-06 06:00:00,399.11714,441.1329905
2022-09-06 07:00:00,442.66305,441.1329905
2022-09-06 08:00:00,489.34737,441.1329905
2022-09-06 09:00:00,515.2203,441.1329905
2022-09-06 10:00:00,537.78059,441.1329905
2022-09-06 11:00:00,554.86631,441.1329905
2022-09-06 12:00:00,556.557,441.1329905
2022-09-06 13:00:00,552.2779,441.1329905
2022-09-06 14:00:00,563.12038,441.1329905
2022-09-06 15:00:00,553.93157,441.1329905
2022-09-06 16:00:00,542.39968,441.1329905
2022-09-06 17:00:00,508.51861,441.1329905
2022-09-06 18:00:00,522.62245,441.1329905
2022-09-06 19:00:00,530.96726,441.1329905
2022-09-06 20:00:00,518.60478,441.1329905
2022-09-06 21:00:00,483.27092,441.1329905
2022-09-06 22:00:00,437.69585,441.1329905
2022-09-06 23:00:00,402.19414,441.1329905
2022-09-07 00:00:00,388.83079,441.1329905
2022-09-07 01:00:00,372.53908,441.1329905
2022-09-07 02:00:00,358.57246,441.1329905
2022-09-07 03:00:00,351.85961,441.1329905
2022-09-07 04:00:00,351.72707,441.1329905
2022-09-07 05:00:00,354.89671,441.1329905
2022-09-07 06:00:00,367.40458,441.1329905
2022-09-07 07:00:00,410.48269,441.1329905
2022-09-07 08:00:00,462.49617,441.1329905
2022-09-07 09:00:00,506.05621,441.1329905
2022-09-07 10:00:00,540.1766,441.1329905
2022-09-07 11:00:00,551.64786,441.1329905
2022-09-07 12:00:00,541.47645,441.1329905
2022-09-07 13:00:00,527.91341,441.1329905
2022-09-07 14:00:00,510.55599,441.1329905
2022-09-07 15:00:00,513.208,441.1329905
2022-09-07 16:00:00,514.30442,441.1329905
2022-09-07 17:00:00,505.78637999999995,441.1329905
2022-09-07 18:00:00,519.01142,441.1329905
2022-09-07 19:00:00,528.17835,441.1329905
2022-09-07 20:00:00,508.56521999999995,441.1329905
2022-09-07 21:00:00,474.78095,441.1329905
2022-09-07 22:00:00,435.98526,441.1329905
2022-09-07 23:00:00,409.19731,441.1329905
2022-09-08 00:00:00,375.55166,441.1329905
2022-09-08 01:00:00,360.73175,441.1329905
2022-09-08 02:00:00,354.15288,441.1329905
2022-09-08 03:00:00,348.92533,441.1329905
2022-09-08 04:00:00,354.5886,441.1329905
2022-09-08 05:00:00,384.54495,441.1329905
2022-09-08 06:00:00,400.60442000000006,441.1329905
2022-09-08 07:00:00,455.03224,441.1329905
2022-09-08 08:00:00,520.0584,441.1329905
2022-09-08 09:00:00,544.79388,441.1329905
2022-09-08 10:00:00,573.04359,441.1329905
2022-09-08 11:00:00,598.97387,441.1329905
2022-09-08 12:00:00,590.75567,441.1329905
2022-09-08 13:00:00,587.82856,441.1329905
2022-09-08 14:00:00,591.51882,441.1329905
2022-09-08 15:00:00,592.61825,441.1329905
2022-09-08 16:00:00,585.85069,441.1329905
2022-09-08 17:00:00,556.29093,441.1329905
2022-09-08 18:00:00,561.88721,441.1329905
2022-09-08 19:00:00,567.14132,441.1329905
2022-09-08 20:00:00,546.47364,441.1329905
2022-09-08 21:00:00,509.30876,441.1329905
2022-09-08 22:00:00,460.99989000000005,441.1329905
2022-09-08 23:00:00,425.20322,441.1329905
2022-09-09 00:00:00,391.10125,441.1329905
2022-09-09 01:00:00,373.53848,441.1329905
2022-09-09 02:00:00,362.39077,441.1329905
2022-09-09 03:00:00,356.78605,441.1329905
2022-09-09 04:00:00,364.07605,441.1329905
2022-09-09 05:00:00,385.08867999999995,441.1329905
2022-09-09 06:00:00,401.37199,441.1329905
2022-09-09 07:00:00,454.02892,441.1329905
2022-09-09 08:00:00,507.34986,441.1329905
2022-09-09 09:00:00,545.51292,441.1329905
2022-09-09 10:00:00,572.17794,441.1329905
2022-09-09 11:00:00,593.76827,441.1329905
2022-09-09 12:00:00,592.99917,441.1329905
2022-09-09 13:00:00,593.58372,441.1329905
2022-09-09 14:00:00,605.3524,441.1329905
2022-09-09 15:00:00,606.8238,441.1329905
2022-09-09 16:00:00,593.75662,441.1329905
2022-09-09 17:00:00,555.84437,441.1329905
2022-09-09 18:00:00,558.04405,441.1329905
2022-09-09 19:00:00,558.73888,441.1329905
2022-09-09 20:00:00,535.37444,441.1329905
2022-09-09 21:00:00,499.13968,441.1329905
2022-09-09 22:00:00,461.76649,441.1329905
2022-09-09 23:00:00,427.82365,441.1329905
2022-09-10 00:00:00,342.51119,441.1329905
2022-09-10 01:00:00,325.6597,441.1329905
2022-09-10 02:00:00,313.78972,441.1329905
2022-09-10 03:00:00,305.05087,441.1329905
2022-09-10 04:00:00,301.63187,441.1329905
2022-09-10 05:00:00,293.13782,441.1329905
2022-09-10 06:00:00,282.70761,441.1329905
2022-09-10 07:00:00,306.30719,441.1329905
2022-09-10 08:00:00,332.0477,441.1329905
2022-09-10 09:00:00,357.33201,441.1329905
2022-09-10 10:00:00,384.35676000000007,441.1329905
2022-09-10 11:00:00,405.66534,441.1329905
2022-09-10 12:00:00,415.47417,441.1329905
2022-09-10 13:00:00,413.57728,441.1329905
2022-09-10 14:00:00,398.48176,441.1329905
2022-09-10 15:00:00,390.61273,441.1329905
2022-09-10 16:00:00,387.30036,441.1329905
2022-09-10 17:00:00,391.54559,441.1329905
2022-09-10 18:00:00,434.65029,441.1329905
2022-09-10 19:00:00,438.06327,441.1329905
2022-09-10 20:00:00,428.9782,441.1329905
2022-09-10 21:00:00,409.77367,441.1329905
2022-09-10 22:00:00,383.37669,441.1329905
2022-09-10 23:00:00,357.31688999999994,441.1329905
2022-09-11 00:00:00,458.846815,441.1329905
2022-09-11 01:00:00,458.846815,441.1329905
2022-09-11 02:00:00,458.846815,441.1329905
2022-09-11 03:00:00,458.846815,441.1329905
2022-09-11 04:00:00,458.846815,441.1329905
2022-09-11 05:00:00,458.846815,441.1329905
2022-09-11 06:00:00,458.846815,441.1329905
2022-09-11 07:00:00,458.846815,441.1329905
2022-09-11 08:00:00,458.846815,441.1329905
2022-09-11 09:00:00,458.846815,441.1329905
2022-09-11 10:00:00,458.846815,441.1329905
2022-09-11 11:00:00,458.846815,441.1329905
2022-09-11 12:00:00,458.846815,441.1329905
2022-09-11 13:00:00,458.846815,441.1329905
2022-09-11 14:00:00,458.846815,441.1329905
2022-09-11 15:00:00,458.846815,441.1329905
2022-09-11 16:00:00,458.846815,441.1329905
2022-09-11 17:00:00,458.846815,441.1329905
2022-09-11 18:00:00,458.846815,441.1329905
2022-09-11 19:00:00,458.846815,441.1329905
2022-09-11 20:00:00,458.846815,441.1329905
2022-09-11 21:00:00,458.846815,441.1329905
2022-09-11 22:00:00,458.846815,441.1329905
2022-09-11 23:00:00,458.846815,441.1329905
2022-09-12 00:00:00,458.846815,441.1329905
2022-09-12 01:00:00,458.846815,441.1329905
2022-09-12 02:00:00,458.846815,441.1329905
2022-09-12 03:00:00,458.846815,441.1329905
2022-09-12 04:00:00,458.846815,441.1329905
2022-09-12 05:00:00,458.846815,441.1329905
2022-09-12 06:00:00,458.846815,441.1329905
2022-09-12 07:00:00,458.846815,441.1329905
2022-09-12 08:00:00,458.846815,441.1329905
2022-09-12 09:00:00,458.846815,441.1329905
2022-09-12 10:00:00,458.846815,441.1329905
2022-09-12 11:00:00,458.846815,441.1329905
2022-09-12 12:00:00,458.846815,441.1329905
2022-09-12 13:00:00,458.846815,441.1329905
2022-09-12 14:00:00,458.846815,441.1329905
2022-09-12 15:00:00,458.846815,441.1329905
2022-09-12 16:00:00,458.846815,441.1329905
2022-09-12 17:00:00,458.846815,441.1329905
2022-09-12 18:00:00,458.846815,441.1329905
2022-09-12 19:00:00,458.846815,441.1329905
2022-09-12 20:00:00,458.846815,441.1329905
2022-09-12 21:00:00,458.846815,441.1329905
2022-09-12 22:00:00,458.846815,441.1329905
2022-09-12 23:00:00,458.846815,441.1329905
2022-09-13 00:00:00,388.8922800000001,441.1329905
2022-09-13 01:00:00,372.56801,441.1329905
2022-09-13 02:00:00,366.57569,441.1329905
2022-09-13 03:00:00,367.42835999999994,441.1329905
2022-09-13 04:00:00,381.12757,441.1329905
2022-09-13 05:00:00,405.09235,441.1329905
2022-09-13 06:00:00,422.1634399999999,441.1329905
2022-09-13 07:00:00,466.2757199999999,441.1329905
2022-09-13 08:00:00,517.38049,441.1329905
2022-09-13 09:00:00,552.50506,441.1329905
2022-09-13 10:00:00,584.46568,441.1329905
2022-09-13 11:00:00,606.92414,441.1329905
2022-09-13 12:00:00,605.96721,441.1329905
2022-09-13 13:00:00,609.61125,441.1329905
2022-09-13 14:00:00,596.65753,441.1329905
2022-09-13 15:00:00,592.45646,441.1329905
2022-09-13 16:00:00,588.25167,441.1329905
2022-09-13 17:00:00,558.63434,441.1329905
2022-09-13 18:00:00,570.05288,441.1329905
2022-09-13 19:00:00,568.21868,441.1329905
2022-09-13 20:00:00,553.40871,441.1329905
2022-09-13 21:00:00,513.5152,441.1329905
2022-09-13 22:00:00,468.94266,441.1329905
2022-09-13 23:00:00,427.70855,441.1329905
2022-09-14 00:00:00,405.45722,441.1329905
2022-09-14 01:00:00,389.71724,441.1329905
2022-09-14 02:00:00,382.49165,441.1329905
2022-09-14 03:00:00,376.21427,441.1329905
2022-09-14 04:00:00,378.95363,441.1329905
2022-09-14 05:00:00,397.23984,441.1329905
2022-09-14 06:00:00,413.61186,441.1329905
2022-09-14 07:00:00,472.17206000000004,441.1329905
2022-09-14 08:00:00,519.13094,441.1329905
2022-09-14 09:00:00,545.87886,441.1329905
2022-09-14 10:00:00,575.60769,441.1329905
2022-09-14 11:00:00,598.41741,441.1329905
2022-09-14 12:00:00,602.23187,441.1329905
2022-09-14 13:00:00,598.38969,441.1329905
2022-09-14 14:00:00,608.22876,441.1329905
2022-09-14 15:00:00,610.1384109999999,441.1329905
2022-09-14 16:00:00,599.14679,441.1329905
2022-09-14 17:00:00,569.1763,441.1329905
2022-09-14 18:00:00,580.51016,441.1329905
2022-09-14 19:00:00,576.6107,441.1329905
2022-09-14 20:00:00,553.50483,441.1329905
2022-09-14 21:00:00,518.93514,441.1329905
2022-09-14 22:00:00,474.20262,441.1329905
2022-09-14 23:00:00,436.1352299999999,441.1329905
2022-09-15 00:00:00,407.42195,441.1329905
2022-09-15 01:00:00,383.84836000000007,441.1329905
2022-09-15 02:00:00,383.33082,441.1329905
2022-09-15 03:00:00,382.6655,441.1329905
2022-09-15 04:00:00,385.70128,441.1329905
2022-09-15 05:00:00,405.8824,441.1329905
2022-09-15 06:00:00,417.66136,441.1329905
2022-09-15 07:00:00,463.3911,441.1329905
2022-09-15 08:00:00,524.58145,441.1329905
2022-09-15 09:00:00,559.09502,441.1329905
2022-09-15 10:00:00,583.73694,441.1329905
2022-09-15 11:00:00,610.1384109999999,441.1329905
2022-09-15 12:00:00,610.1384109999999,441.1329905
2022-09-15 13:00:00,607.38173,441.1329905
2022-09-15 14:00:00,610.1384109999999,441.1329905
2022-09-15 15:00:00,610.1384109999999,441.1329905
2022-09-15 16:00:00,593.03389,441.1329905
2022-09-15 17:00:00,560.65578,441.1329905
2022-09-15 18:00:00,571.41123,441.1329905
2022-09-15 19:00:00,559.58253,441.1329905
2022-09-15 20:00:00,546.97757,441.1329905
2022-09-15 21:00:00,510.49257,441.1329905
2022-09-15 22:00:00,468.9786500000001,441.1329905
2022-09-15 23:00:00,427.91166,441.1329905
2022-09-16 00:00:00,399.19961,441.1329905
2022-09-16 01:00:00,386.59071,441.1329905
2022-09-16 02:00:00,380.44288,441.1329905
2022-09-16 03:00:00,367.75256,441.1329905
2022-09-16 04:00:00,375.8528600000001,441.1329905
2022-09-16 05:00:00,396.08070999999995,441.1329905
2022-09-16 06:00:00,416.02032,441.1329905
2022-09-16 07:00:00,463.41235,441.1329905
2022-09-16 08:00:00,511.03173,441.1329905
2022-09-16 09:00:00,546.52345,441.1329905
2022-09-16 10:00:00,570.59728,441.1329905
2022-09-16 11:00:00,586.87038,441.1329905
2022-09-16 12:00:00,578.77509,441.1329905
2022-09-16 13:00:00,571.07118,441.1329905
2022-09-16 14:00:00,571.50212,441.1329905
2022-09-16 15:00:00,573.98733,441.1329905
2022-09-16 16:00:00,567.34415,441.1329905
2022-09-16 17:00:00,541.24881,441.1329905
2022-09-16 18:00:00,557.49231,441.1329905
2022-09-16 19:00:00,547.87596,441.1329905
2022-09-16 20:00:00,522.44501,441.1329905
2022-09-16 21:00:00,494.26149,441.1329905
2022-09-16 22:00:00,449.57174,441.1329905
2022-09-16 23:00:00,417.33699,441.1329905
2022-09-17 00:00:00,398.22179,441.1329905
2022-09-17 01:00:00,380.88047000000006,441.1329905
2022-09-17 02:00:00,370.35553,441.1329905
2022-09-17 03:00:00,364.24463,441.1329905
2022-09-17 04:00:00,366.04085,441.1329905
2022-09-17 05:00:00,368.16268,441.1329905
2022-09-17 06:00:00,371.97506,441.1329905
2022-09-17 07:00:00,418.40978,441.1329905
2022-09-17 08:00:00,465.48738,441.1329905
2022-09-17 09:00:00,500.26122999999995,441.1329905
2022-09-17 10:00:00,528.09699,441.1329905
2022-09-17 11:00:00,552.58902,441.1329905
2022-09-17 12:00:00,550.08854,441.1329905
2022-09-17 13:00:00,533.49443,441.1329905
2022-09-17 14:00:00,517.87266,441.1329905
2022-09-17 15:00:00,513.19363,441.1329905
2022-09-17 16:00:00,504.12328,441.1329905
2022-09-17 17:00:00,487.29928,441.1329905
2022-09-17 18:00:00,519.04125,441.1329905
2022-09-17 19:00:00,519.44517,441.1329905
2022-09-17 20:00:00,496.0703,441.1329905
2022-09-17 21:00:00,458.56051,441.1329905
