UCP,Variable,FECHA,TIPO_DIA,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,Total,PO19,PO20,PO21
MC-Cali,OFI,2020-06-14,DOALF,332.60696482,315.95667611,299.3063874,291.03109422,282.75580103,282.75580103,257.7305168,274.38080551,299.3063874,320.14417387,340.88225801,361.72004447,382.45812861,386.64562637,382.45812861,374.18283542,365.90754223,365.90754223,411.57120826,432.40899473,424.03399921,407.48341283,390.83312413,357.53254671,8340.00000001,443.0,441.0,434.0
MC-Cali,OFI,2020-06-15,LF,293.1670822942,280.4987531172,263.4413965087,263.4413965087,263.4413965087,271.9201995012,271.9201995012,305.9351620947,339.9501246882,365.4862842892,386.7331670822,407.9800498753,424.9376558603,420.6483790523,407.9800498753,403.6907730673,395.2119700748,382.4438902743,407.9800498753,433.4164588528,416.4588528678,399.4014962593,373.9650872817,339.9501246882,8519.9999999989,420.0,439.0,422.0
MC-Cali,OFI,2020-06-16,MADLF,393.4899053862,366.5357967667,355.8142740073,350.4034120539,350.4034120539,355.8142740073,350.4034120539,388.1792445801,431.2657379125,452.8089845787,485.1739551516,506.7172018177,528.2604484839,517.5389257245,506.7172018177,501.3063398644,490.5848171049,479.7630931982,517.5389257245,533.6713104373,517.5389257245,495.9956790583,463.6307084854,420.4440140058,10759.9999999992,539.0,543.0,538.0
MC-Cali,OFI,2020-06-17,MIERCOLES,390.2,368.6,357.7,346.9,346.9,357.7,357.7,401.1,444.4,455.3,487.8,520.3,531.2,531.2,509.5,498.6,498.6,477.0,520.3,531.2,520.3,498.6,466.1,422.8,10840.0,541.0,540.0,534.0
MC-Cali,OFI,2020-06-18,JUEVES,379.4714124627,368.5607334972,357.7501525038,346.9395715104,346.9395715104,357.7501525038,357.7501525038,390.2819934561,433.6244154019,466.1562563543,487.8775163132,520.3092592934,531.219938259,520.3092592934,509.4986783,509.4986783,498.6880973066,487.8775163132,520.3092592934,542.0305192524,520.3092592934,498.6880973066,455.3456753609,422.8138344085,10829.9999999984,544.0,554.0,535.0
MC-Cali,OFI,2020-06-19,VIERNES,393.4963791364,371.6743972866,355.2578604821,349.7523146026,349.7523146026,355.2578604821,349.7523146026,388.0909340911,431.7348977908,459.0624255202,486.3899532496,519.2230268585,535.639563663,530.1340177834,524.7285727381,519.2230268585,508.3120359336,486.3899532496,524.7285727381,552.0561004675,530.1340177834,497.4010450087,470.0735172793,431.7348977908,10919.9999999992,547.0,565.0,550.0
MC-Cali,OFI,2020-06-20,SAALF,373.5613883084,353.8423118087,339.1280770602,334.2233321441,329.3185872279,334.2233321441,319.5090973956,344.0328219764,383.3708781407,402.9898578054,432.5184241374,461.9468936343,471.8564803017,466.9517353855,452.137403802,442.3279139697,442.3279139697,432.5184241374,471.8564803017,491.4754599663,476.7612252178,452.137403802,422.708934305,388.2756230569,9819.9999999989,497.0,505.0,494.0
MC-Cali,OFI,2020-06-21,DOALF,335.7910316981,319.0413602832,302.1919884432,293.8171527358,285.4423170284,285.4423170284,260.218109481,277.0674813209,302.1919884432,323.2287781369,344.1658674055,365.2026570992,386.1397463678,390.3271642215,386.1397463678,377.7649106603,369.3900749529,369.3900749529,415.5513717689,436.4884610375,428.11362533,411.3639539151,394.5145820752,361.0152392454,8419.9999999991,448.0,445.0,438.0
MC-Cali,OFI,2020-06-22,LF,294.0181607825,281.2434409657,264.1772137105,264.1772137105,264.1772137105,272.7602285874,272.7602285874,306.7928805992,340.9253351096,366.4747747431,387.8325094368,409.0904416318,421.8651614486,421.8651614486,409.0904416318,404.898736692,396.3157218151,383.5410019983,409.0904416318,434.6398812654,417.6734565087,400.6072292535,375.05778962,340.9253351096,8539.9999999984,421.0,440.0,423.0
MC-Cali,OFI,2020-06-23,MADLF,382.5570680026,356.3051162434,345.884494171,340.6741831348,340.6741831348,345.884494171,340.6741831348,377.3467569664,419.2296418342,440.1710842681,471.6333470635,492.5747894973,513.5162319312,503.0956098588,492.5747894973,487.3644784611,476.8436580996,466.4230360273,503.0956098588,518.8267412565,503.0956098588,482.154167425,450.6919046296,408.7088214727,10459.9999999986,524.0,528.0,523.0
MC-Cali,OFI,2020-06-24,MIERCOLES,366.9785869077,351.2709429206,340.7658307,335.5632989336,335.5632989336,345.9683624664,345.9683624664,387.988811349,429.9092115437,461.3244995178,482.3347239591,508.5474801668,513.7500119332,513.7500119332,498.0423679462,492.8398361798,482.3347239591,466.6270799721,492.8398361798,513.7500119332,503.2448997126,471.8296117385,440.4143237644,398.3938748818,10479.9999999986,512.0,522.0,516.0
MC-Cali,OFI,2020-06-25,JUEVES,355.6067993651,345.2066005086,334.7063997399,334.7063997399,334.7063997399,334.7063997399,345.2066005086,387.007399759,428.9082009216,460.2087994034,491.6093997973,512.5097994225,512.5097994225,512.5097994225,502.1096005659,502.1096005659,481.2092009407,470.709000172,491.6093997973,512.5097994225,502.1096005659,470.709000172,439.3083997781,397.5076005277,10459.9999999987,514.0,524.0,516.0
MC-Cali,OFI,2020-06-26,VIERNES,391.3856193487,369.5641193441,353.3481422764,347.8427179633,347.8427179633,353.3481422764,347.8427179633,385.8801950356,429.4230964209,456.5498234909,483.7766491847,516.4088005677,532.6247776354,527.2194519462,521.8141262569,516.4088005677,505.4980505654,483.7766491847,521.8141262569,548.9408533269,527.2194519462,494.5873005631,467.4605734932,429.4230964209,10859.9999999988,544.0,562.0,547.0
MC-Cali,OFI,2020-06-27,SAALF,383.88542714,358.96040201,348.95035176,338.94030151,334.03537688,338.94030151,324.02532663,348.95035176,388.79035176,423.72542714,448.65045226,468.57045226,478.58050251,473.57547739,458.66050251,448.65045226,448.65045226,438.64040201,478.58050251,488.49045226,478.58050251,453.65547739,418.72040201,388.79035176,9960.0,504.0,502.0,496.0
MC-Cali,OFI,2020-06-28,DOALF,339.25235624,322.2697589,305.28716157,296.89576053,288.40446186,288.40446186,262.93056585,279.91316319,305.28716157,330.76105757,351.93935543,373.21755092,390.10025063,394.39584878,385.90455011,381.70884959,373.21755092,373.21755092,411.37844612,441.04804264,428.26114582,411.37844612,390.10025063,364.72625225,8490.00000002,443.0,449.0,438.0
MC-Cali,OFI,2020-06-29,LF,318.4458949185,304.6741827597,286.2121048656,286.2121048656,286.2121048656,295.3932463048,295.3932463048,332.3174020929,369.2415578811,396.98457223,420.0372208436,443.0898694573,456.9613766317,456.9613766317,443.0898694573,438.4992987377,429.2183622828,415.446650124,443.0898694573,470.8328838062,452.3708059121,433.9087280181,406.1657136692,369.2415578811,9249.9999999987,456.0,477.0,458.0
MC-Cali,OFI,2020-06-30,MADLF,388.0717543843,361.4187498229,350.7976277044,345.4870666452,345.4870666452,350.7976277044,345.4870666452,382.761193325,425.2456817988,446.4879260357,478.4514916563,499.6937358932,520.9359801301,510.3148580116,499.6937358932,494.383174834,483.7620527155,473.0407313318,510.3148580116,526.2465411893,510.3148580116,489.0726137748,457.1090481541,414.6245596804,10609.9999999986,532.0,535.0,530.0
MC-Cali,OFI,2020-05-01,1--MAY,332.05966627,313.38737849,300.04302635,291.71293372,286.80441428,282.5052876,261.41421537,274.40006963,294.75900778,317.70078809,336.53267074,357.13648492,377.29236642,386.19854827,378.63743602,370.25049642,367.45728196,367.85543056,408.71364198,432.38899432,423.58318181,408.34400423,387.2990195,358.98667217,8315.4630169,426.0,443.0,440.0
MC-Cali,OFI,2020-05-02,SABADO,333.26298869,315.70170503,298.24077157,298.24077157,298.24077157,298.24077157,293.82536311,302.55582984,333.26298869,350.82427235,377.11602273,399.09271485,416.65399851,412.23859005,399.09271485,394.67730639,394.67730639,385.94683966,420.96905678,447.26080716,434.11493197,407.82318158,381.5314312,346.40886388,8739.99999999,443.0,460.0,450.0
MC-Cali,OFI,2020-05-03,DOMINGO,334.39600005,317.69619981,300.99639956,292.59650004,284.19660052,284.19660052,259.19689956,275.8966998,300.99639956,317.69619981,342.79589957,359.49569981,376.19550005,392.8953003,384.59539958,376.19550005,367.79560053,367.79560053,409.59510054,434.6948003,426.39489958,409.59510054,384.59539958,359.49569981,8360.0,441.0,443.0,437.0
MC-Cali,OFI,2020-05-04,LUNES,349.1218841048,329.4713094852,309.8207348656,309.8207348656,309.8207348656,314.7084412431,309.8207348656,354.1093395921,393.4104888313,418.0485189381,442.5867999352,467.224830042,486.8754046617,481.8879491744,467.224830042,457.3496681774,452.4619617999,442.5867999352,481.8879491744,501.6382729038,491.7631110391,462.2373745548,432.7116380705,393.4104888313,9859.9999999987,496.0,508.0,498.0
MC-Cali,OFI,2020-05-05,MARTES,378.9763553336,358.7669509573,343.5598743969,333.4551722088,333.4551722088,338.557546581,328.4528443929,363.7692787732,394.0833853377,419.3951640862,434.5021940903,464.8163006547,490.1280794032,485.025705031,474.9210028429,464.8163006547,454.7115984666,444.6068962784,485.025705031,505.2351094073,495.1304072192,474.9210028429,434.5021940903,399.1857597099,10099.9999999988,505.0,514.0,514.0
MC-Cali,OFI,2020-05-06,MIERCOLES,380.69630033,360.19649955,349.89659964,339.59669974,339.59669974,339.59669974,334.39675027,370.39640042,401.29610014,421.89589994,452.79559965,478.4953499,493.89520024,499.09514971,483.59530034,473.29540043,463.09549956,457.89555009,488.7952498,514.49502146,504.19510014,483.59530034,447.59565019,411.59601245,10290.00003381,508.0,523.0,517.0
MC-Cali,OFI,2020-05-07,JUEVES,371.24900822,350.54589623,340.29484078,329.94328478,340.29484078,340.29484078,340.29484078,371.24900822,402.10267512,412.45423111,443.40839855,474.362566,494.96517744,494.96517744,484.61362145,474.362566,474.362566,464.01101022,494.96517744,525.91934489,505.21623289,484.61362145,443.40839855,402.10267512,10260.00000024,518.0,537.0,519.0
MC-Cali,OFI,2020-05-08,VIERNES,370.44862546,349.94631413,339.59465693,329.34350126,329.34350126,339.59465693,329.34350126,360.1974698,401.40309553,421.90540686,452.85987692,473.36218826,493.96500113,493.96500113,483.71384546,483.71384546,473.36218826,452.85987692,493.96500113,514.56781399,504.31665832,483.71384546,452.85987692,411.65425119,10239.99999997,514.0,525.0,522.0
MC-Cali,OFI,2020-05-09,SABADO,339.0174146,321.15338245,303.38914936,303.38914936,303.38914936,303.38914936,290.01607502,312.27126591,347.99933021,365.7635633,392.60951105,419.35565975,428.23777629,428.23777629,410.37374414,401.4916276,401.4916276,392.60951105,432.72873409,454.98392498,437.2196919,414.86470194,383.62759545,352.39048895,8940.00000001,456.0,468.0,453.0
MC-Cali,OFI,2020-05-10,DOMINGO,320.86143057,304.69360732,292.41803781,284.33412619,276.25021456,276.25021456,251.79887693,268.06650156,292.41803781,308.68566244,333.0371987,349.30482332,373.65635958,381.84007258,373.65635958,365.57244795,357.48853633,357.48853633,406.19160884,422.45923347,414.27552046,398.10769721,381.84007258,349.30482332,8140.0,437.0,430.0,424.0
MC-Cali,OFI,2020-05-11,LUNES,352.1913654618,332.3313253012,312.4712851405,312.4712851405,312.4712851405,317.4612449799,317.4612449799,357.0815261044,396.8016064257,421.6516064257,446.4018072289,471.2518072289,491.0120481927,486.1218875502,471.2518072289,461.2718875502,456.2819277108,446.4018072289,481.1319277108,505.882128514,491.0120481927,466.2618473895,436.5216867469,396.8016064257,9939.9999999992,495.0,513.0,498.0
MC-Cali,OFI,2020-05-12,MARTES,381.4570624345,355.305159809,344.884478303,339.67413755,339.67413755,344.884478303,339.67413755,376.2467216815,418.029646566,438.9712084386,470.3334518171,491.174814829,512.1163767016,501.595496335,491.174814829,485.964474076,475.5437925701,465.0229122035,501.595496335,517.3267174545,501.595496335,480.754133323,449.3918899445,407.60896506,10429.9999999989,523.0,526.0,521.0
MC-Cali,OFI,2020-05-13,MIERCOLES,373.2386840103,352.7694677925,337.3925931704,337.3925931704,332.3002515747,337.3925931704,337.3925931704,368.0464925795,408.9849250151,429.4541412329,460.108040642,490.761940051,501.0464730775,501.0464730775,480.5772568598,475.4849152641,470.2927238332,455.0156990463,485.6695984554,506.1388146732,490.761940051,470.2927238332,439.6388244242,398.8002418238,10239.9999999988,505.0,514.0,504.0
MC-Cali,OFI,2020-05-14,JUEVES,361.1965000339,350.8965998391,340.5966996443,330.1968004186,330.1968004186,340.5966996443,340.5966996443,371.4964002286,402.4960998439,433.3958004282,464.3955000436,495.3951996589,495.3951996589,495.3951996589,484.9953004331,484.9953004331,474.6954002383,464.3955000436,495.3951996589,526.2949002432,505.6950998536,484.9953004331,443.795699654,402.4960998439,10319.9999999989,518.0,538.0,520.0
MC-Cali,OFI,2020-05-15,VIERNES,368.2603330068,347.8403525954,332.5253672869,327.3202742409,327.3202742409,332.5253672869,327.3202742409,363.155337904,404.0953966699,429.6203721841,455.2454456415,485.9755142017,501.2904995102,496.1855044074,491.0805093046,485.9755142017,475.6654260528,455.2454456415,491.0805093046,516.6054848188,496.1855044074,465.4554358472,439.930460333,404.0953966699,10219.999999999,512.0,529.0,515.0
MC-Cali,OFI,2020-05-16,SABADO,342.8098297675,324.7461968161,306.7823629418,306.7823629418,306.7823629418,306.7823629418,293.209688459,315.764279879,351.8915457817,369.855379656,397.0007286215,424.04627851,433.0281954472,433.0281954472,414.9645624958,405.9826455587,405.9826455587,397.0007286215,437.5191539157,460.0737453357,442.1099114614,419.5553200415,387.9190126073,356.3825042502,9039.9999999989,461.0,473.0,458.0
MC-Cali,OFI,2020-05-17,DOMINGO,324.8534470229,308.3862215977,296.0108521873,287.8271401579,279.6434281284,279.6434281284,254.8926893076,271.3599147328,296.0108521873,312.4780776125,337.129015067,353.5962404922,378.2471779468,386.5306913424,378.2471779468,370.0634659173,361.8797538878,361.8797538878,411.181628797,427.6488542221,419.3653408265,402.9979167675,386.5306913424,353.5962404922,8239.9999999986,443.0,436.0,429.0
MC-Cali,OFI,2020-05-18,LUNES,370.5525183425,349.6945931247,328.8366679069,328.8366679069,328.8366679069,334.0261995401,334.0261995401,375.8418486609,417.5576990964,443.7049546326,469.7524114835,495.8996670196,516.7575922374,511.468261919,495.8996670196,485.4208050681,480.231273435,469.7524114835,506.2787302859,532.425985822,516.7575922374,490.6103367013,459.273549532,417.5576990964,10459.9999999987,521.0,540.0,524.0
MC-Cali,OFI,2020-05-19,MARTES,390.5862926302,363.8324342074,353.1108504949,347.8001594971,347.8001594971,353.1108504949,347.8001594971,385.2756016325,428.0617347656,449.5049021907,481.5694516113,503.0126190364,524.3555847445,513.634001032,503.0126190364,497.6017263217,486.8801426091,476.2587606135,513.634001032,529.7664774593,513.634001032,492.2910353239,460.1262841863,417.3401510531,10679.999999999,535.0,539.0,534.0
MC-Cali,OFI,2020-05-20,MIERCOLES,390.3132545846,368.9453762318,352.8695425177,352.8695425177,347.577497879,352.8695425177,352.8695425177,385.0212099458,427.7569666514,449.1248450042,481.2765124322,513.3283299614,524.0122691378,524.0122691378,502.644390785,497.2524962474,491.9604516086,475.8846178946,507.9364354238,529.3043137766,513.3283299614,491.9604516086,459.8087841806,417.073027475,10709.9999999984,528.0,538.0,527.0
MC-Cali,OFI,2020-05-21,JUEVES,371.6965000329,361.0965998436,350.4966996544,339.7968004067,339.7968004067,350.4966996544,350.4966996544,382.2964002222,414.1960998484,445.9958004161,477.8955000423,509.7951996685,509.7951996685,509.7951996685,499.0953004209,499.0953004209,488.4954002316,477.8955000423,509.7951996685,541.5949002363,520.3950998578,499.0953004209,456.6956996638,414.1960998484,10619.999999999,533.0,553.0,535.0
MC-Cali,OFI,2020-05-22,VIERNES,383.3819406551,362.1607992925,346.1448435471,340.8395582064,340.8395582064,346.1448435471,340.8395582064,378.0766553145,420.7191374865,447.3456639132,473.97219034,505.9040021073,521.9199578527,516.5145727886,511.209287448,505.9040021073,495.293431426,473.97219034,511.209287448,537.8358138747,516.5145727886,484.5827610213,457.9562345946,420.7191374865,10639.9999999988,533.0,551.0,536.0
MC-Cali,OFI,2020-05-23,SAALF,372.752977248,353.1921784419,333.531579642,333.531579642,333.531579642,333.531579642,318.8609805374,343.4117790389,382.6331766449,402.193975451,431.634973654,461.075971857,470.85637126,470.85637126,451.2955724539,441.5151730509,441.5151730509,431.634973654,475.8463709554,500.297369463,480.7365706569,456.1857721554,421.8545742509,387.5233763464,9829.9999999988,501.0,514.0,498.0
MC-Cali,OFI,2020-05-24,DOALF,333.5258520012,316.659942669,303.9855610999,295.5027072937,287.0198534876,287.0198534876,261.7708886293,278.6367979615,303.9855610999,320.8514704321,346.2002335704,363.0661429026,388.4149060409,396.797961567,388.4149060409,379.9320522348,371.4491984287,371.4491984287,422.1467247053,439.0126340375,430.6295785115,413.6638708992,396.797961567,363.0661429026,8459.9999999989,455.0,447.0,441.0
MC-Cali,OFI,2020-05-25,LF,309.4255755894,295.9592787794,278.0042163661,278.0042163661,278.0042163661,286.9817475728,286.9817475728,322.7921220527,358.7022468793,385.6348404993,407.9789181692,430.4227461858,448.3778085991,443.8890429958,430.4227461858,425.9339805825,416.9564493758,403.5899029126,430.4227461858,457.3553398058,439.4002773925,421.4452149791,394.6123717059,358.7022468793,8989.999999999,443.0,463.0,445.0
MC-Cali,OFI,2020-05-26,MADLF,377.0497108703,351.1983089557,340.8777880363,335.7676271927,335.7676271927,340.8777880363,335.7676271927,371.9395500267,413.2216337042,433.862675543,464.9244375334,485.5654793721,506.2065212109,495.8860002915,485.5654793721,480.3551192963,470.0345983769,459.7140774576,495.8860002915,511.3166820545,495.8860002915,475.2449584527,444.1831964624,402.9011127848,10309.9999999988,517.0,520.0,515.0
MC-Cali,OFI,2020-05-27,MIERCOLES,388.1036002189,366.503399846,355.7032996595,345.0032004007,345.0032004007,355.7032996595,355.7032996595,398.9037004053,442.0041002235,452.80420041,485.1045000417,517.4047996734,528.2048998599,528.2048998599,506.7047004146,495.9046002282,495.9046002282,474.3043998552,517.4047996734,528.2048998599,517.4047996734,495.9046002282,463.5042996688,420.4038998506,10779.999999999,538.0,537.0,531.0
MC-Cali,OFI,2020-05-28,JUEVES,375.5713672101,364.860776514,354.150185818,343.3394961435,343.3394961435,354.150185818,354.150185818,386.2819579061,429.2244196687,461.4562907352,482.8774721272,515.1093431938,525.8199338898,515.1093431938,504.2986535193,504.2986535193,493.5880628233,482.8774721272,515.1093431938,536.5305245858,515.1093431938,493.5880628233,450.6456010607,418.5138289726,10719.9999999988,539.0,548.0,529.0
MC-Cali,OFI,2020-05-29,VIERNES,390.5891478594,368.967606102,352.6513500535,347.2459646141,347.2459646141,352.6513500535,347.2459646141,385.1837624201,428.6270453957,455.7540723229,482.8810992501,515.4135116167,531.7297676652,526.2242824954,520.8188970561,515.4135116167,504.602740738,482.8810992501,520.8188970561,547.9459239833,526.2242824954,493.6918701289,466.5648432017,428.6270453957,10839.9999999988,543.0,561.0,546.0
MC-Cali,OFI,2020-05-30,SABADO,386.4842018147,366.1640016157,350.8487768352,345.7437019083,340.7387264899,345.7437019083,330.5285766362,355.953851762,396.5942521601,417.0145518675,447.4448024118,477.9751524645,488.1853023182,483.0802273914,467.8651021192,457.6549522655,457.6549522655,447.4448024118,488.1853023182,508.5055025172,493.290377245,467.8651021192,437.3347520665,401.6993270869,10159.9999999988,514.0,523.0,511.0
MC-Cali,OFI,2020-05-31,DOMINGO,348.5591083834,331.1112125118,313.6633166402,304.9892198355,296.3151230307,296.3151230307,270.0934280923,287.5413239639,313.6633166402,335.4981120452,357.2332051881,379.0680005931,400.803093736,405.1899932695,400.803093736,392.1289969313,383.4549001266,383.4549001266,431.3119859458,453.1467813508,444.372982284,427.0247886745,409.5768928029,374.6811010597,8739.9999999988,465.0,462.0,455.0
MC-Cali,OFI,2020-04-01,MIERCOLES,329.1665044575,318.8612917039,308.5560789504,308.5560789504,308.5560789504,329.1665044575,339.3716666017,390.7976797601,442.2236929185,467.9366994978,493.649706077,514.260131584,514.260131584,514.260131584,524.5653443376,524.5653443376,514.260131584,483.4445439327,483.4445439327,493.649706077,473.1393311791,442.2236929185,401.1028925137,359.9820921088,10279.9999999989,502.0,502.0,485.0
MC-Cali,OFI,2020-04-02,JUEVES,344.9473575654,328.9868089215,318.412945445,318.412945445,318.412945445,339.6604258271,350.2342893036,403.3031135445,456.3719377853,488.193281644,514.7276937644,530.6882424083,530.6882424083,530.6882424083,541.2621058848,541.2621058848,530.6882424083,498.8668985496,509.4407620261,509.4407620261,488.193281644,456.3719377853,413.9767304501,376.7687014241,10639.9999999989,533.0,520.0,502.0
MC-Cali,OFI,2020-04-03,VIERNES,314.5088643,299.94549792,290.2698367,286.2698367,286.02696694,289.62115915,292.18452552,310.67512649,341.0534326,365.08041627,387.10739994,413.78306117,423.78306117,420.78306117,406.45872239,403.5025879,393.78306117,385.7560775,420.7560775,444.43173872,435.08041627,411.26547653,383.35078771,348.32380404,8753.80099577,526.0,527.0,512.0
MC-Cali,OFI,2020-04-04,SABADO,319.44167498,301.69491525,292.82153539,282.16553539,280.94815553,282.82153539,272.82153539,292.31505484,317.25495414,340.86547358,364.75686132,383.66899302,403.66899302,405.9222333,394.04885344,388.17547358,379.30209372,373.30209372,407.04885344,431.79561316,417.04885344,390.42871386,374.93519442,348.31505484,8445.56824816,439.0,447.0,432.0
MC-Cali,OFI,2020-04-05,DOMINGO,326.20003305,309.5153984,292.72303214,286.93849537,276.93849537,276.93849537,251.25386072,266.93849537,290.5153984,314.09230143,327.66920447,353.35383911,364.2461075,376.03847376,373.35383911,353.35383911,353.35383911,345.46157073,384.72310841,420.50764518,399.61537679,396.93074215,363.35383911,341.98456982,8045.99999998,414.0,438.0,412.0
MC-Cali,OFI,2020-04-06,LUNES,328.4673187183,301.7943338954,292.9033389544,284.112242833,284.112242833,284.112242833,284.112242833,319.5763237774,346.2493086003,372.8223946037,399.4953794266,417.177470489,434.9594603709,426.06846543,417.177470489,408.3863743676,408.3863743676,399.4953794266,426.06846543,452.7414502529,434.9594603709,417.177470489,390.6043844856,355.0404047217,8885.9999999989,438.0,459.0,441.0
MC-Cali,OFI,2020-04-07,MARTES,343.9552953467,325.573716972,316.3829277847,307.1921385974,307.1921385974,311.7875331911,311.7875331911,339.359900753,371.4277630261,380.6185522134,394.3048361119,417.2818090802,444.7542767596,444.7542767596,431.0679928611,421.8772036738,412.6864144865,403.4956252992,435.6633874548,453.9450659469,435.6633874548,417.2818090802,394.3048361119,357.6415792452,9179.9999999986,454.0,462.0,453.0
MC-Cali,OFI,2020-04-08,MSS,319.4197750807,306.0063467319,296.9973276917,283.4837991315,283.4837991315,287.9883086515,292.4928181716,328.4287941209,364.4648702817,386.9874178821,413.9143747912,431.9324128716,440.9414319118,440.9414319118,440.9414319118,436.4369223917,427.4279033515,405.0054559625,422.9233938314,436.4369223917,422.9233938314,405.0054559625,373.4738893219,341.9423226812,8989.9999999991,439.0,443.0,434.0
MC-Cali,OFI,2020-04-09,JSS,316.0869178714,302.7778854646,292.451741144,293.4454176699,292.3050906469,288.4482106055,264.1332468331,281.0165746472,297.2799281605,318.3412778497,339.4557841628,354.911197674,358.2878906943,361.2697436148,355.5500802146,350.1531335948,348.2475090432,336.7799069436,374.7825939899,385.9949273499,375.5877430496,358.0815087336,334.1899411379,310.5393426019,7890.1175936977,392.0,394.0,386.0
MC-Cali,OFI,2020-04-10,VSS,333.565970531,316.4021819856,307.8693271088,290.803617355,290.803617355,290.803617355,273.6398288097,290.803617355,316.4021819856,342.0988254079,367.7954688301,384.8611785839,393.3940334607,401.9268883376,384.8611785839,384.8611785839,384.8611785839,376.328323707,419.090676883,436.1563866367,427.6235317599,410.5578220061,384.8611785839,350.6316802848,8561.003490074,546.3664060235,557.9912200076,559.7875841988
MC-Cali,OFI,2020-04-11,SSS,287.1680655513,272.0965783988,264.3572951112,260.8626835998,261.9990767777,266.3026885723,260.0166969421,288.9768683113,318.870945,341.463556,364.371382,385.029188,403.408889,402.096763,391.066561,384.554994,380.554831,375.151286,407.889603,431.683898,418.75079,399.143343,373.8967706182,343.0410167844,8282.7537696671,429.0,444.0,434.0
MC-Cali,OFI,2020-04-12,DSS,322.125536,305.219865,291.72553,283.292258,278.457711,274.130399,250.688603,263.524801,281.775243,302.954248,320.393126,345.187975,362.775932,376.551215,368.794088,359.857665,351.888892,352.734549,392.406852,418.525495,408.328123,394.073689,373.200563,346.52572,8025.138078,423.0,426.0,418.0
MC-Cali,OFI,2020-04-13,LUNES,324.4606964277,302.2496959322,293.3452858236,284.4408757151,284.4408757151,284.4408757151,284.4408757151,319.9584665975,346.6716969232,373.2848776971,395.4958781927,413.3046984098,431.1135186269,426.6112887967,417.7068786882,408.9025181314,408.9025181314,399.9981080228,426.6112887967,453.3245191224,435.5156989053,417.7068786882,391.0936979143,359.9782873102,8883.9999999987,439.0,459.0,441.0
MC-Cali,OFI,2020-04-14,MARTES,340.6136154042,322.7496138931,304.7858134909,295.8039132898,295.8039132898,304.7858134909,295.8039132898,322.7496138931,349.5955156053,367.5593160076,385.4233175186,412.369018122,430.2330196331,430.2330196331,421.3509183231,412.369018122,403.3871179209,394.4052177198,430.2330196331,448.1968200353,439.2149198342,421.3509183231,394.4052177198,358.5774158064,8981.999999999,448.0,456.0,456.0
MC-Cali,OFI,2020-04-15,MIERCOLES,331.4111013097,313.5105016916,304.5102002076,295.5098987237,295.5098987237,295.5098987237,295.5098987237,322.4107998258,349.3117009279,367.212300546,394.1132016481,420.9140994003,429.9144008843,438.8146990185,420.9140994003,412.0138012662,403.0134997822,394.1132016481,420.9140994003,447.8150005024,438.8146990185,420.9140994003,385.1129001641,358.211999062,8955.999999999,437.0,455.0,450.0
MC-Cali,OFI,2020-04-16,JUEVES,332.0636824381,314.1278347747,300.6007988274,291.6829751289,291.6829751289,300.6007988274,296.091786845,323.0456584732,349.9995301014,363.4263657824,385.8712254282,412.8250970564,430.7609447197,430.7609447197,421.7429207549,417.3341090388,408.316085074,399.2980611091,430.7609447197,457.7148163479,439.6787684183,421.7429207549,385.8712254282,349.9995301014,8955.9999999986,451.0,468.0,452.0
MC-Cali,OFI,2020-04-17,VIERNES,339.7587903394,319.0666559079,307.1552926486,300.5198943198,298.7310940058,301.2022219795,295.8443999079,328.6532461165,361.3161406392,383.709774542,406.1223001052,430.6418304971,446.4646041767,447.3483185493,436.9573307152,437.1268415314,427.5555138489,413.0289661447,442.2476004835,465.8561274288,453.2428190226,434.4564841637,409.1784344529,377.7196766217,9263.9043581483,476.9036158722,490.4511645283,481.8088763111
MC-Cali,OFI,2020-04-18,SABADO,341.8852934612,323.9493416648,314.9312653425,305.9131890203,305.9131890203,305.9131890203,287.9772372238,305.9131890203,341.8852934612,359.9214461057,386.8754742245,404.911626869,422.9477795135,422.9477795135,413.9297031912,404.911626869,404.911626869,395.8935505467,431.8656549877,458.9198839544,449.9018076322,422.9477795135,395.8935505467,368.939522428,8979.9999999993,455.0,472.0,466.0
MC-Cali,OFI,2020-04-19,DOMINGO,336.6023325056,323.8833511821,306.8579431113,298.3452390759,289.7323855813,289.7323855813,268.5007002224,281.2196815459,306.8579431113,323.8833511821,349.4214632883,366.4468713591,387.7787061772,400.5978369599,392.0851329245,383.5724288891,374.9595753945,374.9595753945,413.3168182834,443.1613571369,430.4423758134,413.3168182834,392.0851329245,362.240594071,8509.9999999989,445.0,452.0,441.0
MC-Cali,OFI,2020-04-20,LUNES,321.7964004876,303.9965995906,294.9967002606,286.096799812,286.096799812,286.096799812,286.096799812,321.7964004876,348.6960995962,375.4957998232,402.2955000503,420.1952998288,438.0950996073,429.0952002774,420.1952998288,411.1954004988,411.1954004988,402.2955000503,429.0952002774,455.8949005044,438.0950996073,420.1952998288,393.3955996017,357.5960000447,8939.9999999986,441.0,462.0,444.0
